   1.000000000000e-02   2.710474701057e-02   2.410670838760e-01   4.301128433660e-01   2.525382804362e-04
   3.020408163265e-02   9.142286284772e-02   5.368759224456e-01   8.857371674869e-01   9.641856752884e-04
   5.040816326531e-02   1.581296549050e-01   7.776328124216e-01   1.243229832685e+00   1.815677444338e-03
   7.061224489796e-02   2.247541232438e-01   9.986254994363e-01   1.551565254319e+00   2.736766542345e-03
   9.081632653061e-02   2.913303077656e-01   1.207258280202e+00   1.829691515891e+00   3.762563648265e-03
   1.110204081633e-01   3.586652718720e-01   1.404981374242e+00   2.087599626397e+00   4.887838291855e-03
   1.312244897959e-01   4.257659067565e-01   1.592885070032e+00   2.332706293631e+00   6.137945212305e-03
   1.514285714286e-01   4.946080738734e-01   1.772923507703e+00   2.565425052045e+00   7.441805345691e-03
   1.716326530612e-01   5.623329066509e-01   1.954343805030e+00   2.782713967573e+00   8.830075381817e-03
   1.918367346939e-01   6.307990380732e-01   2.127805749537e+00   2.994698068709e+00   1.037530435598e-02
   2.120408163265e-01   6.994459989291e-01   2.296870009140e+00   3.199901856769e+00   1.199226842941e-02
   2.322448979592e-01   7.683051718393e-01   2.465772330514e+00   3.395263052469e+00   1.367674925905e-02
   2.524489795918e-01   8.370424600577e-01   2.632049191552e+00   3.585125824035e+00   1.543614600453e-02
   2.726530612245e-01   9.064158074079e-01   2.795419020188e+00   3.769789213068e+00   1.729563634679e-02
   2.928571428571e-01   9.773948374825e-01   2.952696794598e+00   3.951782856627e+00   1.924758250326e-02
   3.130612244898e-01   1.047844772969e+00   3.109682878066e+00   4.128793889446e+00   2.133204566789e-02
   3.332653061224e-01   1.117276755585e+00   3.266723375032e+00   4.301045933955e+00   2.344786627201e-02
   3.534693877551e-01   1.188498530168e+00   3.423591278899e+00   4.466698005518e+00   2.562205716417e-02
   3.736734693878e-01   1.260139878009e+00   3.576129187061e+00   4.631423746770e+00   2.792620358718e-02
   3.938775510204e-01   1.331494589739e+00   3.727071064430e+00   4.793674584097e+00   3.022881725879e-02
   4.140816326531e-01   1.402466525021e+00   3.878916619113e+00   4.951106022282e+00   3.262934991546e-02
   4.342857142857e-01   1.474411781793e+00   4.028916907751e+00   5.105577841715e+00   3.512512959815e-02
   4.544897959184e-01   1.546571892230e+00   4.177363856148e+00   5.258323318161e+00   3.766343497915e-02
   4.746938775510e-01   1.619042178672e+00   4.324956056336e+00   5.407815515406e+00   4.026783996275e-02
   4.948979591837e-01   1.691129547222e+00   4.473849187823e+00   5.553105713770e+00   4.281714547745e-02
   5.151020408163e-01   1.766411823060e+00   4.611480099763e+00   5.703889822781e+00   4.575897879011e-02
   5.353061224490e-01   1.837672412637e+00   4.761669065695e+00   5.843132621456e+00   4.839859429044e-02
   5.555102040816e-01   1.911317434005e+00   4.903287395437e+00   5.985773130570e+00   5.137355604629e-02
   5.757142857143e-01   1.984925717523e+00   5.045883755878e+00   6.124868586149e+00   5.419876979568e-02
   5.959183673469e-01   2.057988580838e+00   5.189908861499e+00   6.260820997110e+00   5.712657440541e-02
   6.161224489796e-01   2.132520218055e+00   5.329935206247e+00   6.397107467640e+00   6.018525783174e-02
   6.363265306122e-01   2.206943762507e+00   5.472484039732e+00   6.528665404571e+00   6.320678267483e-02
   6.565306122449e-01   2.281748978877e+00   5.611670089966e+00   6.661212347613e+00   6.630883528340e-02
   6.767346938776e-01   2.354827684730e+00   5.755728294866e+00   6.788443953751e+00   6.940782969774e-02
   6.969387755102e-01   2.431113091212e+00   5.892314300245e+00   6.917956725302e+00   7.260050655232e-02
   7.171428571429e-01   2.505905631059e+00   6.030419180101e+00   7.045822988940e+00   7.593890072597e-02
   7.373469387755e-01   2.581541815067e+00   6.169984631094e+00   7.169464214743e+00   7.910966607165e-02
   7.575510204082e-01   2.657636277734e+00   6.306139773899e+00   7.294294383361e+00   8.239837160799e-02
   7.777551020408e-01   2.733249133113e+00   6.441226418829e+00   7.419061440750e+00   8.575161793538e-02
   7.979591836735e-01   2.809995080715e+00   6.576678798133e+00   7.540905632368e+00   8.924839293619e-02
   8.181632653061e-01   2.885731752552e+00   6.713547458427e+00   7.660533575876e+00   9.268364550138e-02
   8.383673469388e-01   2.961524972118e+00   6.851264564643e+00   7.777988678172e+00   9.610523246140e-02
   8.585714285714e-01   3.036726541770e+00   6.989731945410e+00   7.893795033390e+00   9.956122090944e-02
   8.787755102041e-01   3.114079112126e+00   7.119341604166e+00   8.015078746280e+00   1.032418385911e-01
   8.989795918367e-01   3.190000994298e+00   7.256641457936e+00   8.128689847549e+00   1.067172683969e-01
   9.191836734694e-01   3.265724688741e+00   7.392733891601e+00   8.242309795427e+00   1.104277785987e-01
   9.393877551020e-01   3.345297483362e+00   7.521167573717e+00   8.358624456844e+00   1.141192448695e-01
   9.595918367347e-01   3.421440634691e+00   7.656569564555e+00   8.469736367891e+00   1.178259506439e-01
   9.797959183673e-01   3.500063779743e+00   7.788968241473e+00   8.580689883872e+00   1.214990544648e-01
   1.000000000000e+00   3.574209593409e+00   7.927212836523e+00   8.688995957805e+00   1.251759515816e-01
