# Coulomb elements in the form p q r s element
# Only the non-zero elements are listed

25	4	12	1	-0.0819303
25	4	13	0	0.163861
28	3	12	1	0.163861
28	3	13	0	-0.0819303
29	2	12	1	-0.0819303
29	2	13	0	0.163861
32	9	12	1	0.163861
32	9	13	0	-0.0819303
33	8	12	1	-0.0819303
33	8	13	0	0.163861
36	7	12	1	0.163861
36	7	13	0	-0.0819303
37	6	12	1	-0.0819303
37	6	13	0	0.163861
25	5	13	1	0.0819303
29	3	13	1	0.0819303
33	9	13	1	0.0819303
37	7	13	1	0.0819303
34	1	10	9	0.163861
34	1	11	8	-0.163861
35	0	10	9	-0.163861
35	0	11	8	0.163861
16	4	8	0	0.0819303
20	2	8	0	0.0819303
34	12	8	0	0.0819303
36	10	8	0	0.0819303
16	5	8	1	0.163861
16	5	9	0	-0.0819303
17	4	8	1	-0.0819303
17	4	9	0	0.163861
20	3	8	1	0.163861
20	3	9	0	-0.0819303
21	2	8	1	-0.0819303
21	2	9	0	0.163861
34	13	8	1	0.163861
34	13	9	0	-0.0819303
35	12	8	1	-0.0819303
35	12	9	0	0.163861
36	11	8	1	0.163861
36	11	9	0	-0.0819303
37	10	8	1	-0.0819303
37	10	9	0	0.163861
17	5	9	1	0.0819303
21	3	9	1	0.0819303
35	13	9	1	0.0819303
37	11	9	1	0.0819303
36	1	12	9	0.163861
36	1	13	8	-0.163861
37	0	12	9	-0.163861
37	0	13	8	0.163861
18	1	6	5	0.163861
18	1	7	4	-0.163861
19	0	6	5	-0.163861
19	0	7	4	0.163861
26	1	10	5	0.163861
26	1	11	4	-0.163861
27	0	10	5	-0.163861
27	0	11	4	0.163861
18	8	4	0	0.0819303
20	6	4	0	0.0819303
26	12	4	0	0.0819303
28	10	4	0	0.0819303
18	9	4	1	0.163861
18	9	5	0	-0.0819303
19	8	4	1	-0.0819303
19	8	5	0	0.163861
20	7	4	1	0.163861
20	7	5	0	-0.0819303
21	6	4	1	-0.0819303
21	6	5	0	0.163861
26	13	4	1	0.163861
26	13	5	0	-0.0819303
27	12	4	1	-0.0819303
27	12	5	0	0.163861
28	11	4	1	0.163861
28	11	5	0	-0.0819303
29	10	4	1	-0.0819303
29	10	5	0	0.163861
19	9	5	1	0.0819303
21	7	5	1	0.0819303
27	13	5	1	0.0819303
29	11	5	1	0.0819303
28	1	12	5	0.163861
28	1	13	4	-0.163861
29	0	12	5	-0.163861
29	0	13	4	0.163861
20	1	8	5	0.163861
20	1	9	4	-0.163861
21	0	8	5	-0.163861
21	0	9	4	0.163861
16	15	3	2	-0.163861
17	14	3	2	0.163861
24	23	3	2	-0.163861
25	22	3	2	0.163861
30	24	6	2	0.10924
32	22	6	2	0.10924
30	25	6	3	0.163861
30	25	7	2	-0.0546202
31	24	6	3	-0.0546202
31	24	7	2	0.163861
32	23	6	3	0.163861
32	23	7	2	-0.0546202
33	22	6	3	-0.0546202
33	22	7	2	0.163861
31	25	7	3	0.10924
33	23	7	3	0.10924
30	16	10	2	0.10924
34	14	10	2	0.10924
30	17	10	3	0.163861
30	17	11	2	-0.0546202
31	16	10	3	-0.0546202
31	16	11	2	0.163861
34	15	10	3	0.163861
34	15	11	2	-0.0546202
35	14	10	3	-0.0546202
35	14	11	2	0.163861
31	17	11	3	0.10924
35	15	11	3	0.10924
32	16	12	2	0.10924
36	14	12	2	0.10924
32	17	12	3	0.163861
32	17	13	2	-0.0546202
33	16	12	3	-0.0546202
33	16	13	2	0.163861
36	15	12	3	0.163861
36	15	13	2	-0.0546202
37	14	12	3	-0.0546202
37	14	13	2	0.163861
33	17	13	3	0.10924
37	15	13	3	0.10924
34	24	8	2	0.10924
36	22	8	2	0.10924
34	25	8	3	0.163861
34	25	9	2	-0.0546202
35	24	8	3	-0.0546202
35	24	9	2	0.163861
36	23	8	3	0.163861
36	23	9	2	-0.0546202
37	22	8	3	-0.0546202
37	22	9	2	0.163861
35	25	9	3	0.10924
37	23	9	3	0.10924
18	15	7	6	-0.163861
19	14	7	6	0.163861
32	31	7	6	-0.163861
33	30	7	6	0.163861
22	18	10	6	0.10924
26	14	10	6	0.10924
22	19	10	7	0.163861
22	19	11	6	-0.0546202
23	18	10	7	-0.0546202
23	18	11	6	0.163861
26	15	10	7	0.163861
26	15	11	6	-0.0546202
27	14	10	7	-0.0546202
27	14	11	6	0.163861
23	19	11	7	0.10924
27	15	11	7	0.10924
24	18	12	6	0.10924
28	14	12	6	0.10924
24	19	12	7	0.163861
24	19	13	6	-0.0546202
25	18	12	7	-0.0546202
25	18	13	6	0.163861
28	15	12	7	0.163861
28	15	13	6	-0.0546202
29	14	12	7	-0.0546202
29	14	13	6	0.163861
25	19	13	7	0.10924
29	15	13	7	0.10924
26	23	11	10	-0.163861
27	22	11	10	0.163861
34	31	11	10	-0.163861
35	30	11	10	0.163861
18	16	4	2	0.131088
18	16	8	6	-0.131088
20	14	4	2	0.131088
20	14	8	6	0.131088
26	24	4	2	0.131088
26	24	12	10	-0.131088
28	22	4	2	0.131088
28	22	12	10	0.131088
34	32	8	6	0.131088
34	32	12	10	-0.131088
36	30	8	6	0.131088
36	30	12	10	0.131088
18	17	1	0	-0.0819303
18	17	4	3	0.163861
18	17	5	2	-0.0327721
18	17	8	7	0.0327721
18	17	9	6	-0.163861
18	17	12	11	0.0546202
18	17	13	10	-0.0546202
19	16	1	0	0.0819303
19	16	4	3	-0.0327721
19	16	5	2	0.163861
19	16	8	7	-0.163861
19	16	9	6	0.0327721
19	16	12	11	-0.0546202
19	16	13	10	0.0546202
20	15	1	0	-0.0819303
20	15	4	3	0.163861
20	15	5	2	-0.0327721
20	15	8	7	0.163861
20	15	9	6	-0.0327721
20	15	12	11	0.0546202
20	15	13	10	-0.0546202
21	14	1	0	0.0819303
21	14	4	3	-0.0327721
21	14	5	2	0.163861
21	14	8	7	-0.0327721
21	14	9	6	0.163861
21	14	12	11	-0.0546202
21	14	13	10	0.0546202
26	25	1	0	-0.0819303
26	25	4	3	0.163861
26	25	5	2	-0.0327721
26	25	8	7	0.0546202
26	25	9	6	-0.0546202
26	25	12	11	0.0327721
26	25	13	10	-0.163861
27	24	1	0	0.0819303
27	24	4	3	-0.0327721
27	24	5	2	0.163861
27	24	8	7	-0.0546202
27	24	9	6	0.0546202
27	24	12	11	-0.163861
27	24	13	10	0.0327721
28	23	1	0	-0.0819303
28	23	4	3	0.163861
28	23	5	2	-0.0327721
28	23	8	7	0.0546202
28	23	9	6	-0.0546202
28	23	12	11	0.163861
28	23	13	10	-0.0327721
29	22	1	0	0.0819303
29	22	4	3	-0.0327721
29	22	5	2	0.163861
29	22	8	7	-0.0546202
29	22	9	6	0.0546202
29	22	12	11	-0.0327721
29	22	13	10	0.163861
34	33	1	0	-0.0819303
34	33	4	3	0.0546202
34	33	5	2	-0.0546202
34	33	8	7	0.163861
34	33	9	6	-0.0327721
34	33	12	11	0.0327721
34	33	13	10	-0.163861
35	32	1	0	0.0819303
35	32	4	3	-0.0546202
35	32	5	2	0.0546202
35	32	8	7	-0.0327721
35	32	9	6	0.163861
35	32	12	11	-0.163861
35	32	13	10	0.0327721
36	31	1	0	-0.0819303
36	31	4	3	0.0546202
36	31	5	2	-0.0546202
36	31	8	7	0.163861
36	31	9	6	-0.0327721
36	31	12	11	0.163861
36	31	13	10	-0.0327721
37	30	1	0	0.0819303
37	30	4	3	-0.0546202
37	30	5	2	0.0546202
37	30	8	7	-0.0327721
37	30	9	6	0.163861
37	30	12	11	-0.0327721
37	30	13	10	0.163861
19	17	5	3	0.131088
19	17	9	7	-0.131088
21	15	5	3	0.131088
21	15	9	7	0.131088
27	25	5	3	0.131088
27	25	13	11	-0.131088
29	23	5	3	0.131088
29	23	13	11	0.131088
35	33	9	7	0.131088
35	33	13	11	-0.131088
37	31	9	7	0.131088
37	31	13	11	0.131088
28	25	13	12	-0.163861
29	24	13	12	0.163861
36	33	13	12	-0.163861
37	32	13	12	0.163861
22	20	10	8	0.10924
26	16	10	8	0.10924
22	21	10	9	0.163861
22	21	11	8	-0.0546202
23	20	10	9	-0.0546202
23	20	11	8	0.163861
26	17	10	9	0.163861
26	17	11	8	-0.0546202
27	16	10	9	-0.0546202
27	16	11	8	0.163861
23	21	11	9	0.10924
27	17	11	9	0.10924
24	20	12	8	0.10924
28	16	12	8	0.10924
24	21	12	9	0.163861
24	21	13	8	-0.0546202
25	20	12	9	-0.0546202
25	20	13	8	0.163861
28	17	12	9	0.163861
28	17	13	8	-0.0546202
29	16	12	9	-0.0546202
29	16	13	8	0.163861
25	21	13	9	0.10924
29	17	13	9	0.10924
20	17	9	8	-0.163861
21	16	9	8	0.163861
36	35	9	8	-0.163861
37	34	9	8	0.163861
30	28	6	4	0.10924
32	26	6	4	0.10924
30	29	6	5	0.163861
30	29	7	4	-0.0546202
31	28	6	5	-0.0546202
31	28	7	4	0.163861
32	27	6	5	0.163861
32	27	7	4	-0.0546202
33	26	6	5	-0.0546202
33	26	7	4	0.163861
31	29	7	5	0.10924
33	27	7	5	0.10924
30	20	10	4	0.10924
34	18	10	4	0.10924
30	21	10	5	0.163861
30	21	11	4	-0.0546202
31	20	10	5	-0.0546202
31	20	11	4	0.163861
34	19	10	5	0.163861
34	19	11	4	-0.0546202
35	18	10	5	-0.0546202
35	18	11	4	0.163861
31	21	11	5	0.10924
35	19	11	5	0.10924
32	20	12	4	0.10924
36	18	12	4	0.10924
32	21	12	5	0.163861
32	21	13	4	-0.0546202
33	20	12	5	-0.0546202
33	20	13	4	0.163861
36	19	12	5	0.163861
36	19	13	4	-0.0546202
37	18	12	5	-0.0546202
37	18	13	4	0.163861
33	21	13	5	0.10924
37	19	13	5	0.10924
34	28	8	4	0.10924
36	26	8	4	0.10924
34	29	8	5	0.163861
34	29	9	4	-0.0546202
35	28	8	5	-0.0546202
35	28	9	4	0.163861
36	27	8	5	0.163861
36	27	9	4	-0.0546202
37	26	8	5	-0.0546202
37	26	9	4	0.163861
35	29	9	5	0.10924
37	27	9	5	0.10924
20	19	5	4	-0.163861
21	18	5	4	0.163861
28	27	5	4	-0.163861
29	26	5	4	0.163861
14	2	14	2	-0.163861
14	3	15	2	-0.163861
15	3	15	3	-0.163861
22	2	22	2	-0.163861
22	3	23	2	-0.163861
23	3	23	3	-0.163861
24	2	24	2	-0.163861
24	3	25	2	-0.163861
25	3	25	3	-0.163861
16	2	16	2	-0.163861
16	3	17	2	-0.163861
17	3	17	3	-0.163861
14	6	14	6	-0.163861
14	7	15	6	-0.163861
15	7	15	7	-0.163861
14	10	14	10	-0.0546202
14	10	22	6	-0.0819303
14	10	30	2	-0.0819303
22	6	22	6	-0.0546202
22	6	30	2	-0.0819303
30	2	30	2	-0.0546202
14	11	15	10	-0.0546202
14	11	22	7	0.0819303
14	11	23	6	-0.163861
14	11	30	3	0.0819303
14	11	31	2	-0.163861
15	10	22	7	-0.163861
15	10	23	6	0.0819303
15	10	30	3	-0.163861
15	10	31	2	0.0819303
22	7	23	6	-0.0546202
22	7	30	3	0.0819303
22	7	31	2	-0.163861
23	6	30	3	-0.163861
23	6	31	2	0.0819303
30	3	31	2	-0.0546202
15	11	15	11	-0.0546202
15	11	23	7	-0.0819303
15	11	31	3	-0.0819303
23	7	23	7	-0.0546202
23	7	31	3	-0.0819303
31	3	31	3	-0.0546202
14	0	14	0	-0.0819303
14	1	15	0	-0.0819303
15	1	15	1	-0.0819303
14	12	14	12	-0.0546202
14	12	24	6	-0.0819303
14	12	32	2	-0.0819303
24	6	24	6	-0.0546202
24	6	32	2	-0.0819303
32	2	32	2	-0.0546202
14	13	15	12	-0.0546202
14	13	24	7	0.0819303
14	13	25	6	-0.163861
14	13	32	3	0.0819303
14	13	33	2	-0.163861
15	12	24	7	-0.163861
15	12	25	6	0.0819303
15	12	32	3	-0.163861
15	12	33	2	0.0819303
24	7	25	6	-0.0546202
24	7	32	3	0.0819303
24	7	33	2	-0.163861
25	6	32	3	-0.163861
25	6	33	2	0.0819303
32	3	33	2	-0.0546202
15	13	15	13	-0.0546202
15	13	25	7	-0.0819303
15	13	33	3	-0.0819303
25	7	25	7	-0.0546202
25	7	33	3	-0.0819303
33	3	33	3	-0.0546202
22	10	22	10	-0.163861
22	11	23	10	-0.163861
23	11	23	11	-0.163861
22	0	22	0	-0.0819303
22	1	23	0	-0.0819303
23	1	23	1	-0.0819303
14	8	14	8	-0.0327721
14	8	16	6	-0.122895
14	8	22	12	0.0273101
14	8	24	10	0.0273101
16	6	16	6	-0.0327721
16	6	22	12	0.0273101
16	6	24	10	0.0273101
22	12	22	12	-0.0327721
22	12	24	10	-0.122895
24	10	24	10	-0.0327721
14	9	15	8	-0.0327721
14	9	16	7	0.0409652
14	9	17	6	-0.163861
14	9	22	13	0.0819303
14	9	23	12	-0.0546202
14	9	24	11	0.0819303
14	9	25	10	-0.0546202
15	8	16	7	-0.163861
15	8	17	6	0.0409652
15	8	22	13	-0.0546202
15	8	23	12	0.0819303
15	8	24	11	-0.0546202
15	8	25	10	0.0819303
16	7	17	6	-0.0327721
16	7	22	13	0.0819303
16	7	23	12	-0.0546202
16	7	24	11	0.0819303
16	7	25	10	-0.0546202
17	6	22	13	-0.0546202
17	6	23	12	0.0819303
17	6	24	11	-0.0546202
17	6	25	10	0.0819303
22	13	23	12	-0.0327721
22	13	24	11	0.0409652
22	13	25	10	-0.163861
23	12	24	11	-0.163861
23	12	25	10	0.0409652
24	11	25	10	-0.0327721
15	9	15	9	-0.0327721
15	9	17	7	-0.122895
15	9	23	13	0.0273101
15	9	25	11	0.0273101
17	7	17	7	-0.0327721
17	7	23	13	0.0273101
17	7	25	11	0.0273101
23	13	23	13	-0.0327721
23	13	25	11	-0.122895
25	11	25	11	-0.0327721
24	0	24	0	-0.0819303
24	1	25	0	-0.0819303
25	1	25	1	-0.0819303
24	12	24	12	-0.163861
24	13	25	12	-0.163861
25	13	25	13	-0.163861
16	10	16	10	-0.0546202
16	10	22	8	-0.0819303
16	10	34	2	-0.0819303
22	8	22	8	-0.0546202
22	8	34	2	-0.0819303
34	2	34	2	-0.0546202
16	11	17	10	-0.0546202
16	11	22	9	0.0819303
16	11	23	8	-0.163861
16	11	34	3	0.0819303
16	11	35	2	-0.163861
17	10	22	9	-0.163861
17	10	23	8	0.0819303
17	10	34	3	-0.163861
17	10	35	2	0.0819303
22	9	23	8	-0.0546202
22	9	34	3	0.0819303
22	9	35	2	-0.163861
23	8	34	3	-0.163861
23	8	35	2	0.0819303
34	3	35	2	-0.0546202
17	11	17	11	-0.0546202
17	11	23	9	-0.0819303
17	11	35	3	-0.0819303
23	9	23	9	-0.0546202
23	9	35	3	-0.0819303
35	3	35	3	-0.0546202
16	0	16	0	-0.0819303
16	1	17	0	-0.0819303
17	1	17	1	-0.0819303
16	12	16	12	-0.0546202
16	12	24	8	-0.0819303
16	12	36	2	-0.0819303
24	8	24	8	-0.0546202
24	8	36	2	-0.0819303
36	2	36	2	-0.0546202
16	13	17	12	-0.0546202
16	13	24	9	0.0819303
16	13	25	8	-0.163861
16	13	36	3	0.0819303
16	13	37	2	-0.163861
17	12	24	9	-0.163861
17	12	25	8	0.0819303
17	12	36	3	-0.163861
17	12	37	2	0.0819303
24	9	25	8	-0.0546202
24	9	36	3	0.0819303
24	9	37	2	-0.163861
25	8	36	3	-0.163861
25	8	37	2	0.0819303
36	3	37	2	-0.0546202
17	13	17	13	-0.0546202
17	13	25	9	-0.0819303
17	13	37	3	-0.0819303
25	9	25	9	-0.0546202
25	9	37	3	-0.0819303
37	3	37	3	-0.0546202
16	8	16	8	-0.163861
16	9	17	8	-0.163861
17	9	17	9	-0.163861
30	6	30	6	-0.163861
30	7	31	6	-0.163861
31	7	31	7	-0.163861
32	6	32	6	-0.163861
32	7	33	6	-0.163861
33	7	33	7	-0.163861
30	10	30	10	-0.163861
30	11	31	10	-0.163861
31	11	31	11	-0.163861
30	0	30	0	-0.0819303
30	1	31	0	-0.0819303
31	1	31	1	-0.0819303
14	4	14	4	-0.0327721
14	4	18	2	-0.122895
14	4	30	12	0.0273101
14	4	32	10	0.0273101
18	2	18	2	-0.0327721
18	2	30	12	0.0273101
18	2	32	10	0.0273101
30	12	30	12	-0.0327721
30	12	32	10	-0.122895
32	10	32	10	-0.0327721
14	5	15	4	-0.0327721
14	5	18	3	0.0409652
14	5	19	2	-0.163861
14	5	30	13	0.0819303
14	5	31	12	-0.0546202
14	5	32	11	0.0819303
14	5	33	10	-0.0546202
15	4	18	3	-0.163861
15	4	19	2	0.0409652
15	4	30	13	-0.0546202
15	4	31	12	0.0819303
15	4	32	11	-0.0546202
15	4	33	10	0.0819303
18	3	19	2	-0.0327721
18	3	30	13	0.0819303
18	3	31	12	-0.0546202
18	3	32	11	0.0819303
18	3	33	10	-0.0546202
19	2	30	13	-0.0546202
19	2	31	12	0.0819303
19	2	32	11	-0.0546202
19	2	33	10	0.0819303
30	13	31	12	-0.0327721
30	13	32	11	0.0409652
30	13	33	10	-0.163861
31	12	32	11	-0.163861
31	12	33	10	0.0409652
32	11	33	10	-0.0327721
15	5	15	5	-0.0327721
15	5	19	3	-0.122895
15	5	31	13	0.0273101
15	5	33	11	0.0273101
19	3	19	3	-0.0327721
19	3	31	13	0.0273101
19	3	33	11	0.0273101
31	13	31	13	-0.0327721
31	13	33	11	-0.122895
33	11	33	11	-0.0327721
32	0	32	0	-0.0819303
32	1	33	0	-0.0819303
33	1	33	1	-0.0819303
32	12	32	12	-0.163861
32	13	33	12	-0.163861
33	13	33	13	-0.163861
22	4	22	4	-0.0327721
22	4	26	2	-0.122895
22	4	30	8	0.0273101
22	4	34	6	0.0273101
26	2	26	2	-0.0327721
26	2	30	8	0.0273101
26	2	34	6	0.0273101
30	8	30	8	-0.0327721
30	8	34	6	-0.122895
34	6	34	6	-0.0327721
22	5	23	4	-0.0327721
22	5	26	3	0.0409652
22	5	27	2	-0.163861
22	5	30	9	0.0819303
22	5	31	8	-0.0546202
22	5	34	7	0.0819303
22	5	35	6	-0.0546202
23	4	26	3	-0.163861
23	4	27	2	0.0409652
23	4	30	9	-0.0546202
23	4	31	8	0.0819303
23	4	34	7	-0.0546202
23	4	35	6	0.0819303
26	3	27	2	-0.0327721
26	3	30	9	0.0819303
26	3	31	8	-0.0546202
26	3	34	7	0.0819303
26	3	35	6	-0.0546202
27	2	30	9	-0.0546202
27	2	31	8	0.0819303
27	2	34	7	-0.0546202
27	2	35	6	0.0819303
30	9	31	8	-0.0327721
30	9	34	7	0.0409652
30	9	35	6	-0.163861
31	8	34	7	-0.163861
31	8	35	6	0.0409652
34	7	35	6	-0.0327721
23	5	23	5	-0.0327721
23	5	27	3	-0.122895
23	5	31	9	0.0273101
23	5	35	7	0.0273101
27	3	27	3	-0.0327721
27	3	31	9	0.0273101
27	3	35	7	0.0273101
31	9	31	9	-0.0327721
31	9	35	7	-0.122895
35	7	35	7	-0.0327721
24	4	24	4	-0.0327721
24	4	28	2	-0.122895
24	4	32	8	0.0273101
24	4	36	6	0.0273101
28	2	28	2	-0.0327721
28	2	32	8	0.0273101
28	2	36	6	0.0273101
32	8	32	8	-0.0327721
32	8	36	6	-0.122895
36	6	36	6	-0.0327721
24	5	25	4	-0.0327721
24	5	28	3	0.0409652
24	5	29	2	-0.163861
24	5	32	9	0.0819303
24	5	33	8	-0.0546202
24	5	36	7	0.0819303
24	5	37	6	-0.0546202
25	4	28	3	-0.163861
25	4	29	2	0.0409652
25	4	32	9	-0.0546202
25	4	33	8	0.0819303
25	4	36	7	-0.0546202
25	4	37	6	0.0819303
28	3	29	2	-0.0327721
28	3	32	9	0.0819303
28	3	33	8	-0.0546202
28	3	36	7	0.0819303
28	3	37	6	-0.0546202
29	2	32	9	-0.0546202
29	2	33	8	0.0819303
29	2	36	7	-0.0546202
29	2	37	6	0.0819303
32	9	33	8	-0.0327721
32	9	36	7	0.0409652
32	9	37	6	-0.163861
33	8	36	7	-0.163861
33	8	37	6	0.0409652
36	7	37	6	-0.0327721
25	5	25	5	-0.0327721
25	5	29	3	-0.122895
25	5	33	9	0.0273101
25	5	37	7	0.0273101
29	3	29	3	-0.0327721
29	3	33	9	0.0273101
29	3	37	7	0.0273101
33	9	33	9	-0.0327721
33	9	37	7	-0.122895
37	7	37	7	-0.0327721
34	10	34	10	-0.163861
34	11	35	10	-0.163861
35	11	35	11	-0.163861
34	0	34	0	-0.0819303
34	1	35	0	-0.0819303
35	1	35	1	-0.0819303
16	4	16	4	-0.0327721
16	4	20	2	-0.122895
16	4	34	12	0.0273101
16	4	36	10	0.0273101
20	2	20	2	-0.0327721
20	2	34	12	0.0273101
20	2	36	10	0.0273101
34	12	34	12	-0.0327721
34	12	36	10	-0.122895
36	10	36	10	-0.0327721
16	5	17	4	-0.0327721
16	5	20	3	0.0409652
16	5	21	2	-0.163861
16	5	34	13	0.0819303
16	5	35	12	-0.0546202
16	5	36	11	0.0819303
16	5	37	10	-0.0546202
17	4	20	3	-0.163861
17	4	21	2	0.0409652
17	4	34	13	-0.0546202
17	4	35	12	0.0819303
17	4	36	11	-0.0546202
17	4	37	10	0.0819303
20	3	21	2	-0.0327721
20	3	34	13	0.0819303
20	3	35	12	-0.0546202
20	3	36	11	0.0819303
20	3	37	10	-0.0546202
21	2	34	13	-0.0546202
21	2	35	12	0.0819303
21	2	36	11	-0.0546202
21	2	37	10	0.0819303
34	13	35	12	-0.0327721
34	13	36	11	0.0409652
34	13	37	10	-0.163861
35	12	36	11	-0.163861
35	12	37	10	0.0409652
36	11	37	10	-0.0327721
17	5	17	5	-0.0327721
17	5	21	3	-0.122895
17	5	35	13	0.0273101
17	5	37	11	0.0273101
21	3	21	3	-0.0327721
21	3	35	13	0.0273101
21	3	37	11	0.0273101
35	13	35	13	-0.0327721
35	13	37	11	-0.122895
37	11	37	11	-0.0327721
36	0	36	0	-0.0819303
36	1	37	0	-0.0819303
37	1	37	1	-0.0819303
36	12	36	12	-0.163861
36	13	37	12	-0.163861
37	13	37	13	-0.163861
34	8	34	8	-0.163861
34	9	35	8	-0.163861
35	9	35	9	-0.163861
36	8	36	8	-0.163861
36	9	37	8	-0.163861
37	9	37	9	-0.163861
18	6	18	6	-0.163861
18	7	19	6	-0.163861
19	7	19	7	-0.163861
18	10	18	10	-0.0546202
18	10	26	6	-0.0819303
18	10	30	4	-0.0819303
26	6	26	6	-0.0546202
26	6	30	4	-0.0819303
30	4	30	4	-0.0546202
18	11	19	10	-0.0546202
18	11	26	7	0.0819303
18	11	27	6	-0.163861
18	11	30	5	0.0819303
18	11	31	4	-0.163861
19	10	26	7	-0.163861
