40   -20.99697174 -2.19960176 -0.00000008 -23.196576  -23.196574   23.641171    0.444595
48  -28.00706377 -2.33303406  1.06591374 -29.274186  -29.274184   23.641171   -5.633014
52   -30.32918103 -2.39409943  1.14291563 -31.580366  -31.580365   23.641171   -7.939195
54  -31.49    -2.43769178  1.06591374 -32.871567  -32.871565   23.641171   -9.230395
60  37.02327537 -2.42101274 -0.00000008 -39.444290  -39.444288   23.641171  -15.803119
